NOMEDEP;DE;DISTR;MUN;TIPOESC;COD_ESC;NOMESC;DS_PAIS;Nº alunos
PRIVADA;CENTRO OESTE;JARDIM PAULISTA;SAO PAULO;00;0103524;DANTE ALIGHIERI COLEGIO;Bolívia;1
PRIVADA;CENTRO OESTE;JARDIM PAULISTA;SAO PAULO;00;0103524;DANTE ALIGHIERI COLEGIO;Suíça;1
PRIVADA;CENTRO OESTE;MOEMA;SAO PAULO;00;0158483;STOCKLER COLEGIO;Argentina;1
PRIVADA;CENTRO OESTE;MOEMA;SAO PAULO;00;0158483;STOCKLER COLEGIO;Síria;2
PRIVADA;CENTRO OESTE;MOEMA;SAO PAULO;00;0456342;MAPLE BEAR CANADIAN SCHOOL VILA NOVA CONCEICAO;China;1
PRIVADA;CENTRO OESTE;MOEMA;SAO PAULO;00;0480939;BE LIVING ESCOLA UNIDADE MOEMA;Estados Unidos da América;1
PRIVADA;CENTRO OESTE;MOEMA;SAO PAULO;00;0498002;MAPLE BEAR CANADIAN SCHOOL COLEGIO;Portugal;2
PRIVADA;CENTRO OESTE;MORUMBI;SAO PAULO;00;0005594;AVENUES SÃO PAULO;Argentina;3
PRIVADA;CENTRO OESTE;MORUMBI;SAO PAULO;00;0120285;MIGUEL DE CERVANTES COLEGIO;México;2
PRIVADA;CENTRO OESTE;MORUMBI;SAO PAULO;00;0464211;THE BRITISH COLLEGE OF BRAZIL;Estados Unidos da América;1
PRIVADA;CENTRO OESTE;PINHEIROS;SAO PAULO;00;0130175;COLEGIO CATAMARA REFERENCIA;Peru;2
PRIVADA;CENTRO OESTE;PINHEIROS;SAO PAULO;00;0130175;COLEGIO CATAMARA REFERENCIA;Suíça;1
PRIVADA;CENTRO OESTE;PINHEIROS;SAO PAULO;00;0136189;BRITANICA DE SAO PAULO ESCOLA ST PAUL'S SCHOOL;Suíça;2
PRIVADA;CENTRO OESTE;PINHEIROS;SAO PAULO;00;0441740;BRIGHT KIDS EDUCACAO BILINGUE;Espanha;1
PRIVADA;CENTRO OESTE;PINHEIROS;SAO PAULO;00;0441740;BRIGHT KIDS EDUCACAO BILINGUE;Países Baixos (Holanda);1
PRIVADA;CENTRO OESTE;PINHEIROS;SAO PAULO;00;0445332;ST FRANCIS COLLEGE UNIDADE I;Argentina;7
PRIVADA;CENTRO OESTE;SAUDE;SAO PAULO;00;0107165;PIONEIRO CENTRO EDUCACIONAL;Portugal;1
PRIVADA;CENTRO OESTE;VILA SONIA;SAO PAULO;00;0131738;JOAO PAULO I COLEGIO;Estados Unidos da América;1
PRIVADA;CENTRO OESTE;VILA SONIA;SAO PAULO;00;0131738;JOAO PAULO I COLEGIO;Japão;1
PRIVADA;CENTRO OESTE;VILA SONIA;SAO PAULO;00;0153989;ANGLO MORUMBI COLEGIO;Japão;1
PRIVADA;CENTRO OESTE;VILA SONIA;SAO PAULO;40;0105600;SANTO AMERICO COLEGIO;Hungria;1
PRIVADA;MIRANTE DO PARANAPANEMA;ROSANA;ROSANA;00;0446294;SOPHUS COLEGIO;Portugal;2
PRIVADA;MIRANTE DO PARANAPANEMA;TEODORO SAMPAIO;TEODORO SAMPAIO;00;0004902;INOVAR EDUCACIONAL;Japão;1
PRIVADA;MOGI DAS CRUZES;MOGI DAS CRUZES;MOGI DAS CRUZES;00;0135094;BRASILIS COLEGIO;África do Sul;1
PRIVADA;MOGI MIRIM;AMPARO;AMPARO;00;0112276;INTEGRADO COLEGIO;Argentina;1
PRIVADA;MOGI MIRIM;MOGI MIRIM;MOGI MIRIM;40;0168130;ANINHA LAR INFANTIL;Guiné-Bissau;2
PRIVADA;NORTE 1;JAGUARA;SAO PAULO;00;0286655;"PLANETA CRIANCA ESCOLA ";Líbano;1
PRIVADA;NORTE 2;MANDAQUI;SAO PAULO;00;0423609;DOM BOSCO COLEGIO UNIDADE IV;Argentina;1
PRIVADA;NORTE 2;VILA MEDEIROS;SAO PAULO;00;0140880;ISAAC NEWTON SIR COLEGIO;Bolívia;4
PRIVADA;OSASCO;OSASCO;OSASCO;00;0568582;STAR MAX COLEGIO;Reino Unido da Grã-Bretanha e Irlanda do Norte;1
PRIVADA;PINDAMONHANGABA;CAMPOS DO JORDAO;CAMPOS DO JORDAO;00;0172868;PITAGORAS COLEGIO;Itália;1
PRIVADA;PINDAMONHANGABA;PINDAMONHANGABA;PINDAMONHANGABA;00;0192144;ARTE VIDA ESCOLA DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL;Bolívia;2
PRIVADA;PINDAMONHANGABA;PINDAMONHANGABA;PINDAMONHANGABA;00;0288020;EMILIO RIBAS DE ENSINO FUNDAMENTAL COLEGIO;México;1
PRIVADA;PIRACICABA;PIRACICABA;PIRACICABA;00;0113724;"CIDADE DE PIRACICABA COLEGIO ";Coreia do Sul;1
PRIVADA;PIRACICABA;PIRACICABA;PIRACICABA;00;0113852;LUIZ DE QUEIROZ COLEGIO;Rússia;1
PRIVADA;PIRACICABA;PIRACICABA;PIRACICABA;00;0153459;COLEGIO EDUCARE;China;1
PRIVADA;PIRACICABA;PIRACICABA;PIRACICABA;01;0190135;ANTONIO FERNANDES FAGANELLO JR ESCOLA EDUCACAO ESPECIAL;Paraguai;4
PRIVADA;PIRACICABA;PIRACICABA;PIRACICABA;40;0113736;DOM BOSCO COLEGIO SALESIANO ASSUNCAO;Estados Unidos da América;1
PRIVADA;PIRASSUNUNGA;ARARAS;ARARAS;48;0325880;PIAGETIANO COLEGIO;Estados Unidos da América;1
PRIVADA;PRESIDENTE PRUDENTE;PIRAPOZINHO;PIRAPOZINHO;00;0126913;JEAN PIAGET PIRAPOZINHO CENTRO DE EDUCACAO INTEGRADO;Suíça;1
PRIVADA;PRESIDENTE PRUDENTE;PRESIDENTE PRUDENTE;PRESIDENTE PRUDENTE;00;0123444;COOPERATIVO COLEGIO DE EDUCACAO BASICA;Estados Unidos da América;2
PRIVADA;REGISTRO;REGISTRO;REGISTRO;40;0117959;FUNDACAO BRADESCO ESCOLA DE EDUCACAO BASICA E PROFISSIONAL;Portugal;1
PRIVADA;RIBEIRAO PRETO;RIBEIRAO PRETO;RIBEIRAO PRETO;12;0148866;"SENAC RIBEIRAO PRETO ";Itália;1
PRIVADA;SANTO ANDRE;SANTO ANDRE;SANTO ANDRE;00;0804101;PLUS DE EDUCACAO BASICA COLEGIO;Uruguai;1
PRIVADA;SANTOS;BERTIOGA;BERTIOGA;00;0811191;OBJETIVO BERTIOGA COLEGIO;Estados Unidos da América;1
PRIVADA;SANTOS;GUARUJA;GUARUJA;00;0186259;OBJETIVO DO LITORAL CENTRO EDUCACIONAL UNIDADE VII;Argentina;3
PRIVADA;SAO CARLOS;SAO CARLOS;SAO CARLOS;00;0143091;CECILIA MEIRELES COLEGIO;Estados Unidos da América;1
PRIVADA;SAO CARLOS;SAO CARLOS;SAO CARLOS;00;0170331;SAO CARLOS INSTITUTO EDUCACAO DE ENSINO FUNDAMENTAL E MEDIO;Japão;1
PRIVADA;SAO CARLOS;SAO CARLOS;SAO CARLOS;00;0429387;COLÉGIO PLANETA;Peru;1
PRIVADA;SAO JOAO DA BOA VISTA;SAO JOAO DA BOA VISTA;SAO JOAO DA BOA VISTA;00;0139981;INTEGRADO COLEGIO EXPERIMENTAL;Índia;1
PRIVADA;SAO JOAQUIM DA BARRA;SAO JOAQUIM DA BARRA;SAO JOAQUIM DA BARRA;00;0115368;ALTA MOGIANA FUNDACAO EDUCACIONAL;Japão;1
PRIVADA;SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;00;0465598;MAPLE BER CANADIAN SCHOOL;Paraguai;1
PRIVADA;SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;12;0148908;"SENAC SAO JOSE DO RIO PRETO ";Síria;1
PRIVADA;SOROCABA;SOROCABA;SOROCABA;00;0111958;SAO JOSE COLEGIO SALESIANO;Japão;1
PRIVADA;SOROCABA;SOROCABA;SOROCABA;00;0141586;UIRAPURU COLEGIO;Suíça;1
PRIVADA;SOROCABA;SOROCABA;SOROCABA;00;0302971;MAPLE BEAR CANADIAN SCHOOL SOROCABA;Países Baixos (Holanda);2
PRIVADA;SOROCABA;SOROCABA;SOROCABA;00;0429065;MARQUES ESCOLA TECNICA DE ENFERMAGEM;Japão;1
PRIVADA;SOROCABA;SOROCABA;SOROCABA;00;0566561;PLENO COLEGIO EDUCACAO INFANTIL;México;1
PRIVADA;SOROCABA;SOROCABA;SOROCABA;40;0137686;AGUIRRE DOM COLEGIO;Argentina;1
PRIVADA;SOROCABA;SOROCABA;SOROCABA;40;0137686;AGUIRRE DOM COLEGIO;Portugal;2
PRIVADA;SOROCABA;SOROCABA;SOROCABA;40;0152432;ADVENTISTA DE SOROCABA COLEGIO;Estados Unidos da América;2
PRIVADA;SUL 1;CIDADE ADEMAR;SAO PAULO;00;0133504;24 DE MARCO COLEGIO;Bolívia;1
PRIVADA;SUL 1;SANTO AMARO;SAO PAULO;00;0495773;THE BRITISH COLLEGE OF BRAZIL UNIDADE CHACARA FLORA;África do Sul;2
PRIVADA;SUL 1;SANTO AMARO;SAO PAULO;00;0495773;THE BRITISH COLLEGE OF BRAZIL UNIDADE CHACARA FLORA;Alemanha;6
PRIVADA;SUL 1;SANTO AMARO;SAO PAULO;00;0495773;THE BRITISH COLLEGE OF BRAZIL UNIDADE CHACARA FLORA;Checa, República;2
PRIVADA;SUL 1;SANTO AMARO;SAO PAULO;00;0495773;THE BRITISH COLLEGE OF BRAZIL UNIDADE CHACARA FLORA;Espanha;24
PRIVADA;SUL 1;SANTO AMARO;SAO PAULO;00;0495773;THE BRITISH COLLEGE OF BRAZIL UNIDADE CHACARA FLORA;Reino Unido da Grã-Bretanha e Irlanda do Norte;4
PRIVADA;SUL 1;SANTO AMARO;SAO PAULO;00;0495773;THE BRITISH COLLEGE OF BRAZIL UNIDADE CHACARA FLORA;Ucrânia;1
PRIVADA;SUL 1;VILA ANDRADE;SAO PAULO;00;0138435;EUGENIO MONTALE ESCOLA;Argentina;3
PRIVADA;SUL 2;CAPAO REDONDO;SAO PAULO;00;0107682;UNASP SAO PAULO ADVENTISTA COLEGIO;Japão;1
PRIVADA;SUL 2;CAPAO REDONDO;SAO PAULO;40;0107591;ELLEN G WHITE ADVENTISTA COLEGIO;Equador;1
PRIVADA;SUL 2;CAPAO REDONDO;SAO PAULO;40;0107591;ELLEN G WHITE ADVENTISTA COLEGIO;Portugal;1
PRIVADA;SUL 2;JARDIM ANGELA;SAO PAULO;00;0582300;COLEGIO PING PONG BETHUEL;Colômbia;1
PRIVADA;SUL 3;CIDADE DUTRA;SAO PAULO;00;0143959;CERTUS COLEGIO;Bolívia;1
PRIVADA;SUL 3;CIDADE DUTRA;SAO PAULO;51;0107967;CRISTA PAN AMERICANA ESCOLA;Brasil;1
PRIVADA;SUL 3;CIDADE DUTRA;SAO PAULO;51;0107967;CRISTA PAN AMERICANA ESCOLA;Colômbia;1
PRIVADA;SUL 3;GRAJAU;SAO PAULO;00;0158549;"COLÉGIO ORION E PASSINHO SEGURO ";Estados Unidos da América;1
PRIVADA;SUMARE;HORTOLANDIA;HORTOLANDIA;00;0144548;INOVACAO ESCOLA EDUCACAO INFANTIL FUNDAMENTAL E MEDIO;Estados Unidos da América;1
PRIVADA;SUMARE;HORTOLANDIA;HORTOLANDIA;00;0470235;CARAMELO COLEGIO;Estados Unidos da América;1
PRIVADA;SUMARE;HORTOLANDIA;HORTOLANDIA;40;0112252;COLÉGIO ADVENTISTA UNASP - UNIDADE HORTOLÂNDIA;Reino Unido da Grã-Bretanha e Irlanda do Norte;1
PRIVADA;SUZANO;SUZANO;SUZANO;00;0151798;UNISUZ COLEGIO;França;1
PRIVADA;TABOAO DA SERRA;EMBU DAS ARTES;EMBU DAS ARTES;00;0176655;BETEL ASSOCIACAO EVANGELICA;Chile;1
PRIVADA;TAUBATE;TAUBATE;TAUBATE;12;0148775;"SENAC TAUBATE ";Peru;1
PRIVADA;TUPA;TUPA;TUPA;00;0186594;SELETIVO ESCOLA DE ENSINO FUNDAMENTAL;China;1
PRIVADA;VOTORANTIM;ARACOIABA DA SERRA;ARACOIABA DA SERRA;00;0160349;MAGNA VIDA ESCOLA;Estados Unidos da América;1
PRIVADA;VOTORANTIM;PIEDADE;PIEDADE;00;0800247;PIEDADE UNIDADE EDUCACIONAL DE ENSINO INTEGRAL;Japão;3
PRIVADA;VOTORANTIM;PILAR DO SUL;PILAR DO SUL;00;0313683;OBJETIVO PILAR DO SUL COLEGIO;Japão;1
PRIVADA;VOTORANTIM;VOTORANTIM;VOTORANTIM;00;0143443;ANTENOR THOMAZI COLEGIO CRISTAO;Espanha;1
PRIVADA;VOTORANTIM;VOTORANTIM;VOTORANTIM;00;0159918;DIMENSAO CRIANCA E CIA COLEGIO;Espanha;1
PRIVADA;VOTORANTIM;VOTORANTIM;VOTORANTIM;00;0802281;BELA ALVORADA COLEGIO;Itália;1
MUNICIPAL;BARRETOS;GUAIRA;GUAIRA;00;0276959;VICENCINA APARECIDA VACCARO MORSOLETO PROFA EMEF;Japão;2
MUNICIPAL;BARRETOS;GUARACI;GUARACI;44;0434486;ESPACO AMIGO ESCOLA MUNICIPAL DE PERIODO COMPLEMENTAR;Itália;2
MUNICIPAL;BAURU;AGUDOS;AGUDOS;00;0246323;FAUSTO DE MARCO PROF EMEF;Estados Unidos da América;1
MUNICIPAL;BAURU;BAURU;BAURU;00;0092046;ANIBAL DIFRANCIA CONEGO EMEF;Japão;1
MUNICIPAL;BIRIGUI;BIRIGUI;BIRIGUI;00;0004046;CENTRO DE EDUCAÇÃO INFANTIL MARIA CECÍLIA DE LIMA JARDIM MARONI;Paraguai;1
MUNICIPAL;BIRIGUI;BIRIGUI;BIRIGUI;00;0094626;DARCY GARCIA GAVIRA PROFA EM;México;1
MUNICIPAL;BOTUCATU;BOFETE;BOFETE;00;0057685;LUCY CORDEIRO DE CAMPOS EMEFEI;Paraguai;2
MUNICIPAL;BOTUCATU;BOTUCATU;BOTUCATU;00;0243929;PROFESSOR LUIZ CARLOS ARANHA PACHECO EMEFEI;Costa Rica;1
MUNICIPAL;BOTUCATU;ITATINGA;ITATINGA;00;0217426;PAULO THOMAZ DA SILVA EMEF;Japão;1
MUNICIPAL;BRAGANCA PAULISTA;ATIBAIA;ATIBAIA;00;0094250;FRANCISCO SILVEIRA BUENO PROF EM;Japão;3
MUNICIPAL;BRAGANCA PAULISTA;ATIBAIA;ATIBAIA;00;0105727;GILBERTO SANT¿ANNA PREFEITO EMEF;Japão;3
MUNICIPAL;BRAGANCA PAULISTA;ATIBAIA;ATIBAIA;00;0193872;EVA CORDULLA HAUER VALLEJO EMEIF;Japão;1
MUNICIPAL;BRAGANCA PAULISTA;MORUNGABA;MORUNGABA;00;0272784;ANTONIO RODRIGUES DA SILVA EMEF;Espanha;2
MUNICIPAL;CAIEIRAS;CAJAMAR;CAJAMAR;00;0301759;VERA DE ALMEIDA SANTOS PROFESSORA EMEB;Bolívia;2
MUNICIPAL;CAIEIRAS;FRANCISCO MORATO;FRANCISCO MORATO;00;0006047;VEREADOR HEITOR HARTMANN ESCOLA MUNICIPAL;Chile;1
MUNICIPAL;CAIEIRAS;FRANCISCO MORATO;FRANCISCO MORATO;00;0276790;VANDA TERESINHA NALIN PROFA ESCOLA MUNICIPAL;Bolívia;2
MUNICIPAL;CAIEIRAS;FRANCISCO MORATO;FRANCISCO MORATO;00;0295673;ERICO VERISSIMO ESCOLA MUNICIPAL;Haiti;2
MUNICIPAL;CAIEIRAS;FRANCISCO MORATO;FRANCISCO MORATO;00;0576323;EM PROFESSORA ELIANE MARIA DE PAULA OLIVEIRA;Bolívia;1
MUNICIPAL;CAIEIRAS;FRANCO DA ROCHA;FRANCO DA ROCHA;00;0005287;EMEB ADAMASTOR BAPTISTA, PROF;Haiti;1
MUNICIPAL;CAIEIRAS;JORDANESIA;CAJAMAR;00;0218170;LUCY APARECIDA BERTONCINI PROFA EMEB;Paraguai;1
MUNICIPAL;CAIEIRAS;JORDANESIA;CAJAMAR;00;0218200;MARIA ELCE MARTINS BERTELLE PROFA EMEB;Haiti;6
MUNICIPAL;CAIEIRAS;MAIRIPORA;MAIRIPORA;00;0272875;GUIDO PISANESCHI EM;Bolívia;1
MUNICIPAL;CAMPINAS LESTE;BARAO DE GERALDO;CAMPINAS;00;0059249;AGOSTINHO PATTARO CEI;Colômbia;3
MUNICIPAL;CAMPINAS LESTE;CAMPINAS LESTE;CAMPINAS;00;0080639;HERMINIA RICCI PROFA CEI;Venezuela;3
MUNICIPAL;CAMPINAS LESTE;CAMPINAS LESTE;CAMPINAS;00;0205035;AURORA SANTORO CEI;Colômbia;2
MUNICIPAL;CAMPINAS LESTE;CAMPINAS OESTE;CAMPINAS;00;0059225;RAUL PILA EMEF;Haiti;4
MUNICIPAL;CAMPINAS LESTE;CAMPINAS OESTE;CAMPINAS;00;0071134;MANOEL AFFONSO FERREIRA DR CEI;Venezuela;2
MUNICIPAL;CAMPINAS LESTE;CAMPINAS OESTE;CAMPINAS;00;0208267;SAO JOAO BATISTA CEI;Peru;2
MUNICIPAL;CAMPINAS OESTE;CAMPINAS OESTE;CAMPINAS;00;0205357;SILVIA FERNANDA BONI CEI;Colômbia;1
MUNICIPAL;CAMPINAS OESTE;VALINHOS;VALINHOS;00;0059092;LELIA FRANCO BUENO LEME PROFESSORA EMEB;Venezuela;1
MUNICIPAL;CAMPINAS OESTE;VINHEDO;VINHEDO;00;0060203;MARQUES DE RABICO CENTRO DE EDUCACAO INFANTIL;Haiti;1
MUNICIPAL;CAMPINAS OESTE;VINHEDO;VINHEDO;00;0218388;ABRAHAO AUN DOUTOR EM;Portugal;1
MUNICIPAL;CAMPINAS OESTE;VINHEDO;VINHEDO;00;0218424;MATHIAS DOM EM;Haiti;3
MUNICIPAL;CAMPINAS OESTE;VINHEDO;VINHEDO;00;0242573;TIA ANASTACIA CEI;Venezuela;1
MUNICIPAL;CAMPINAS OESTE;VINHEDO;VINHEDO;00;0275049;CUCA CENTRO DE EDUCACAO INFANTIL;Venezuela;1
MUNICIPAL;CAPIVARI;CAPIVARI;CAPIVARI;00;0298585;AUGUSTO CASTANHO ESCOLA MUNICIPAL;Haiti;4
MUNICIPAL;CAPIVARI;CAPIVARI;CAPIVARI;00;0298591;LAURA QUAGLIATO PACHECO ESCOLA MUNICIPAL;Japão;1
MUNICIPAL;CAPIVARI;INDAIATUBA;INDAIATUBA;00;0060495;CENTRO DE EDUCACAO PROFISSIONAL DE INDAIATUBA - CEPIN;Japão;2
MUNICIPAL;CAPIVARI;INDAIATUBA;INDAIATUBA;00;0066175;SUELY TEREZINHA AMSTALDEN PROFESSORA EMEB;Bolívia;2
MUNICIPAL;CAPIVARI;INDAIATUBA;INDAIATUBA;00;0066199;SERGIO MARIO DE ALMEIDA PROFESSOR EMEB;Japão;1
MUNICIPAL;CAPIVARI;INDAIATUBA;INDAIATUBA;00;0212957;MARIA JOAO DE CAMPOS PROFESSORA EMEB;Bolívia;1
MUNICIPAL;CAPIVARI;INDAIATUBA;INDAIATUBA;00;0219332;MARIA BENEDICTA GUIMARAES PROFESSORA EMEB;Bolívia;3
MUNICIPAL;CAPIVARI;INDAIATUBA;INDAIATUBA;00;0273892;YOLANDA STEFFEN PROFESSORA EMEB;Bolívia;2
MUNICIPAL;CAPIVARI;INDAIATUBA;INDAIATUBA;00;0279468;LUCIANA CANDIDO CARNEIRO PROFESSORA EMEB E CRECHE;Bélgica;2
MUNICIPAL;CAPIVARI;MONTE MOR;MONTE MOR;00;0395742;LEONARDO RODRIGUES DA SILVA ESCOLA MUNICIPAL;Haiti;1
MUNICIPAL;CARAGUATATUBA;CARAGUATATUBA;CARAGUATATUBA;00;0225952;EMEI EMEF CARLOS ALTERO ORTEGA;Colômbia;1
MUNICIPAL;CARAGUATATUBA;CARAGUATATUBA;CARAGUATATUBA;00;0402862;ADOLFINA LEONOR SOARES DOS SANTOS PROFA CIEFI;Venezuela;1
MUNICIPAL;CARAGUATATUBA;ILHABELA;ILHABELA;00;0272991;OPHELIA REALE MONTANHESI PROFA EM;Espanha;1
MUNICIPAL;CARAGUATATUBA;ILHABELA;ILHABELA;00;0478805;PAULO RENATO COSTA SOUZA ESCOLA MUNICIPAL;Argentina;2
MUNICIPAL;CARAGUATATUBA;SAO SEBASTIAO;SAO SEBASTIAO;00;0057204;GUIOMAR APARECIDA DA CONCEICAO DE SOUZA PROFA EM;Japão;1
MUNICIPAL;CARAGUATATUBA;UBATUBA;UBATUBA;00;0070212;TANCREDO DE ALMEIDA NEVES PRESIDENTE EM;Japão;2
MUNICIPAL;CARAGUATATUBA;UBATUBA;UBATUBA;00;0070212;TANCREDO DE ALMEIDA NEVES PRESIDENTE EM;Peru;1
MUNICIPAL;CARAPICUIBA;CARAPICUIBA;CARAPICUIBA;00;0004414;"EMEI MONTEIRO LOBATO ";Haiti;2
MUNICIPAL;CARAPICUIBA;CARAPICUIBA;CARAPICUIBA;00;0004549;"EMEI STELLA MARIS ";Guiana Francesa;1
MUNICIPAL;CARAPICUIBA;CARAPICUIBA;CARAPICUIBA;00;0075413;IVANI TORTOLERO PIERINE EM;Bolívia;4
MUNICIPAL;CARAPICUIBA;CARAPICUIBA;CARAPICUIBA;00;0090578;EDEGAR SIMOES EMEF;Bolívia;7
PRIVADA;CENTRO SUL;BELA VISTA;SAO PAULO;00;0124989;STANCE DUAL ESCOLA;Bélgica;1
PRIVADA;CENTRO SUL;BELA VISTA;SAO PAULO;00;0260423;INTESP INSTITUTO EDUCACIONAL SAO PAULO;Angola;1
PRIVADA;CENTRO SUL;CAMBUCI;SAO PAULO;40;0148271;AMA ASSOCIACAO DE AMIGOS DO AUTISTA;Japão;1
PRIVADA;CENTRO SUL;VILA MARIANA;SAO PAULO;00;0119453;OSHIMAN COLEGIO;Japão;1
PRIVADA;DIADEMA;DIADEMA;DIADEMA;00;0135136;ADVENTISTA DE DIADEMA COLEGIO;Estados Unidos da América;1
PRIVADA;DIADEMA;DIADEMA;DIADEMA;48;0463024;SAO MARCOS CRECHE;Venezuela;2
PRIVADA;FRANCA;FRANCA;FRANCA;48;0174956;AMOR A VIDA NUCLEO DE ASSISTENCIA SOCIAL;Colômbia;1
PRIVADA;GUARATINGUETA;GUARATINGUETA;GUARATINGUETA;40;0186144;GOTA DE LEITE INSTITUTO DE PROTECAO A INFANCIA;Japão;1
PRIVADA;GUARATINGUETA;LORENA;LORENA;14;0110693;SESI 162 CENTRO EDUCACIONAL;Portugal;1
PRIVADA;GUARULHOS SUL;GUARULHOS SUL;GUARULHOS;00;0108169;CIDADE MAIA COLEGIO;Japão;1
PRIVADA;GUARULHOS SUL;GUARULHOS SUL;GUARULHOS;00;0131945;GUILHERME DE ALMEIDA COLEGIO UNIDADE I;Bolívia;1
PRIVADA;GUARULHOS SUL;GUARULHOS SUL;GUARULHOS;00;0131945;GUILHERME DE ALMEIDA COLEGIO UNIDADE I;Japão;1
PRIVADA;GUARULHOS SUL;GUARULHOS SUL;GUARULHOS;00;0131945;GUILHERME DE ALMEIDA COLEGIO UNIDADE I;Nova Zelândia (Aotearoa);1
PRIVADA;GUARULHOS SUL;GUARULHOS SUL;GUARULHOS;00;0137935;MARCONI CANTINHO DA ALEGRIA COLEGIO;Chile;1
PRIVADA;GUARULHOS SUL;GUARULHOS SUL;GUARULHOS;00;0144216;T PARTHENON COLEGIO UNIDADE II;Alemanha;1
PRIVADA;GUARULHOS SUL;GUARULHOS SUL;GUARULHOS;00;0152900;COLISEU COLEGIO;Bolívia;10
PRIVADA;GUARULHOS SUL;GUARULHOS SUL;GUARULHOS;00;0188840;COLÉGIO BATISTA DE GUARULHOS;Estados Unidos da América;1
PRIVADA;GUARULHOS SUL;GUARULHOS SUL;GUARULHOS;00;0188864;COLÉGIO BONVENUTO;Espanha;1
PRIVADA;ITAPETININGA;ITAPETININGA;ITAPETININGA;00;0125696;ALPIS VEREDAS COLEGIO;Japão;2
PRIVADA;ITAPETININGA;ITAPETININGA;ITAPETININGA;00;0432210;ITAPETININGA INSTITUTO UNIVERSITARIO DE;Japão;1
PRIVADA;ITAPETININGA;ITAPETININGA;ITAPETININGA;00;0432210;ITAPETININGA INSTITUTO UNIVERSITARIO DE;Síria;1
PRIVADA;ITAPETININGA;TATUI;TATUI;00;0158616;ANGLO SISTEMA DE ENSINO;México;1
PRIVADA;ITAPEVA;CAPAO BONITO;CAPAO BONITO;00;0287453;REINO DA FANTASIA ESCOLA ED INFANTIL ENSINO FUND E MEDIO;Portugal;1
PRIVADA;ITAPEVI;SANTANA DE PARNAIBA;SANTANA DE PARNAIBA;00;0153163;PENTAGONO COLEGIO UNIDADE ALPHAVILLE;Chile;1
PRIVADA;ITAPEVI;SANTANA DE PARNAIBA;SANTANA DE PARNAIBA;00;0153163;PENTAGONO COLEGIO UNIDADE ALPHAVILLE;Paraguai;1
PRIVADA;ITU;BOITUVA;BOITUVA;14;0112012;SESI 332 CENTRO EDUCACIONAL;Japão;1
PRIVADA;JACAREI;JACAREI;JACAREI;00;0155810;SEPP SAINT EXUPERY PEQUENO PRINCIPE COLEGIO II;México;1
PRIVADA;JACAREI;JACAREI;JACAREI;00;0167794;ALCANCE COLEGIO;Filipinas;1
PRIVADA;JACAREI;JACAREI;JACAREI;00;0288822;CAMINHAR INSTITUTO EDUCACIONAL;Canadá;1
PRIVADA;JACAREI;JACAREI;JACAREI;00;0805853;MARIANA RIBEIRO INSTITUTO EDUCACIONAL;Reino Unido da Grã-Bretanha e Irlanda do Norte;1
PRIVADA;JACAREI;SANTA ISABEL;SANTA ISABEL;00;0166406;SANTA ISABEL COLEGIO;Estados Unidos da América;1
PRIVADA;JALES;SANTA FE DO SUL;SANTA FE DO SUL;00;0126792;CAMINHO FELIZ CENTRO DE ENSINO CECAF;Japão;2
PRIVADA;JALES;SANTA FE DO SUL;SANTA FE DO SUL;00;0126792;CAMINHO FELIZ CENTRO DE ENSINO CECAF;México;1
PRIVADA;JUNDIAI;ITATIBA;ITATIBA;00;0143509;CIDADE DE ITATIBA COLEGIO;Alemanha;1
PRIVADA;JUNDIAI;ITATIBA;ITATIBA;00;0196149;"EDUCATIVA CENTRO DE EDUCACAO INFANTIL ";México;1
PRIVADA;JUNDIAI;ITUPEVA;ITUPEVA;00;0160234;NOVA VIDA ESCOLA;Espanha;1
PRIVADA;JUNDIAI;JUNDIAI;JUNDIAI;00;0004036;COLÉGIO CAMPOS ELÍSEOS;Chile;1
PRIVADA;JUNDIAI;JUNDIAI;JUNDIAI;00;0113256;DIVINA PROVIDENCIA ESCOLA;Itália;1
PRIVADA;JUNDIAI;JUNDIAI;JUNDIAI;00;0122506;FUTURA COLEGIO;Japão;1
PRIVADA;JUNDIAI;JUNDIAI;JUNDIAI;00;0130588;LA FONTAINE ESCOLA EDUCACAO INFANTIL E FUNDAMENTAL;Portugal;1
PRIVADA;JUNDIAI;JUNDIAI;JUNDIAI;00;0175420;CRESCER DE JUNDIAI COLEGIO;Japão;1
PRIVADA;JUNDIAI;JUNDIAI;JUNDIAI;00;0809445;CRIARTE COLEGIO;Chile;1
PRIVADA;JUNDIAI;JUNDIAI;JUNDIAI;00;0809445;CRIARTE COLEGIO;Venezuela;3
PRIVADA;LESTE 1;VILA JACUI;SAO PAULO;00;0482134;CONVIVIO NUCLEO EDUCACIONAL ESPECIALIZADO;Japão;3
PRIVADA;LESTE 3;GUAIANASES;SAO PAULO;00;0255661;ALMEIDA SANTOS ESCOLA;Nigéria;1
PRIVADA;LESTE 4;ARTUR ALVIM;SAO PAULO;00;0199680;PORTO NOBRE COLEGIO;Peru;1
